dataset,plotID,series,subplot,protocol,authors,entered_by,date,lat,lon,precision,corner,deviation,altitude,aspect,inclination,heat_index,microrelief,depht1,depht2,depht3,depht4,depht5,depth_mean,deph_SD,cover_total,cover_shrubs,cover_herbs,cover_moss,cover_dead_wood,cover_litter,cover_stones,cover_gravel,cover_soil,height_shrub_max,height_shrub_mean,height_herb1,height_herb2,height_herb3,height_herb4,height_herb5,height_herb_mean,height_herb_SD,height_herb_max,relief,habitat_group_old,burning,grazing,mowing,ploughing,abandonment,encroachment,grazing_intencity,land use details,weight_total,weight_skeleton,skeleton,texture,texture_code,sand,silt,clay,pH,pH_sal,conductivity,CaCO3,C/N,C_percent,N_percent,C,N,Corg,Corg_percent,Corg/Norg,humus,hydrolytic_acidity,N_mg_100g,N_mg_kg,CO2,cover_total_sum,cover_shrubs_sum,cover_herbs_sum,cover_moss_sum,economic_use,c_org_dat,silt_dat,clay_dat,pH_dat,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,built_up_2km,build_up_5km,cover_shrub_total,vegetation,habitat_broad,syntaxon,eunis,eunis_group,zonality,habitat_group,roads,footprint_values
6,UAS39NW,UAS39,NW,ID,JD,MZ,30.05.2021,46.44024,31.69592,aver,NW,0,1,220,3,0.052208352,14,33,40,53,40,41,41.4,7.231873893,NA,0,22,0,0,5,0,1,99,0,NA,15,6,0,0,2,4.6,6.308724118,60,flat area near dune,sandy,0,1,0,0,0,NA,1,"extensive grazing by horses, disturbed by off-road car driving",95.1,0.6,0.630914826,sand,NA,98,2,0,7.42,NA,85.4,0.0999,NA,0.083,NA,0.069166667,NA,0.024,0.0288,NA,NA,NA,NA,NA,NA,22.14,0,22.14,0,0,NA,NA,NA,NA,111,64,211,8617,273,-33,305,225,135,230,-3,382,40,20,19,116,73,100,90,0.0215311,1.418087855,0,coastal dune,dry,NA,R11,R1,azonal,sandy,520,9
6,UAS39SE,UAS39,SE,NS,DSh,MZ,30.05.2021,46.440152,31.696009,1,SE,0,1,0,0,0,11,41,36.5,30,31,32,34.1,4.588027899,20,0,20,0.001,0,8,0,0,100,0,NA,5,3,0,1,2,2.2,1.923538406,36,flat of sea coast,sandy,0,1,0,0,0,NA,1,"extensive grazing by horses, disturbed by off-road car driving",73.5,0.5,0.680272109,sand,NA,98.5,1.5,0,7.62,NA,98.1,0.1408,NA,0.204,NA,0.17,NA,0.12,0.144,NA,NA,NA,NA,NA,NA,21.62,0,21.61,0.01,0,NA,NA,NA,NA,111,64,211,8617,273,-33,305,225,135,230,-3,382,40,20,19,116,73,100,90,0.021582734,1.422498704,0,coastal dune,dry,NA,R11,R1,azonal,sandy,520,9
6,UAS40NW,UAS40,NW,KK,DSh,MZ,31.05.2021,46.445287,32.118488,0.4,NW,0,6,160,6,0.044418969,4.5,52,46,50,44,51,48.6,3.435112807,95,0,90,80,0,10,0,0,100,0,NA,4.5,9,10,4,2,5.9,3.435112807,74,slope of a dune,sandy,0,0,0,0,1,NA,0,"abandonment, near natural disturbance by rodents, area was burned few years ago",92.1,0.3,0.325732899,sand,NA,95,4.1,0.9,7.7,NA,89.9,0.0986,NA,0.311,NA,0.259166667,NA,0.252,0.3024,NA,NA,NA,NA,NA,NA,138.602,0,35.902,102.7,0,24,36,25,74,110,68,218,8688,275,-36,311,194,22,230,-5,408,44,23,18,126,80,109,92,0,0.001634989,0,sandy grassland,dry,NA,R11,R1,azonal,sandy,0,4
6,UAS40SE,UAS40,SE,OCh,RG,MZ,31.05.2021,46.445212,32.118525,0.2,SE,0,6,137,6,0.003668085,18,65,62,66,48,64,61,7.416198487,80,0,30,70,0,9,0,0,100,0,NA,12,16,5,3,11,9.4,5.319774431,130,Upper slope,sandy,0,0,0,0,1,NA,0,"abandonment, near natural disturbance by rodents, area was burned few years ago",69,0.2,0.289855072,sand,NA,98,1.1,0.9,7.45,NA,78,0.0777,NA,0.2266,NA,0.188833333,NA,0.18,0.216,NA,NA,NA,NA,NA,NA,142.904,0,39.504,103.4,0,24,36,25,74,110,68,218,8688,275,-36,311,194,22,230,-5,408,44,23,18,126,80,109,92,0,0.001633653,0,sandy grassland,dry,NA,R11,R1,azonal,sandy,0,4
6,UAS42NW,UAS42,NW,KK,RG,MZ,02.06.2021,46.566771,32.977027,0.4,NW,0,23,5,30,-0.442275965,15,80,80,80,80,80,80,0,35,2,31,10,0,2,0,0,100,52,NA,10,5,9.5,15,4,8.7,4.410215414,73,slope,sandy,0,0,0,0,1,NA,0,"abandonment now, pioneer dune vegetation after intensive disturbance (military polygon), disturbance by rodents, invasion of Corynephorus canescens",94,0.4,0.425531915,sand,NA,94,2.4,3.6,7.08,NA,63.3,0.0327,NA,0.091,NA,0.075833333,NA,0.072,0.0864,NA,NA,NA,NA,NA,NA,50.011,2,34.011,14,0,20,39,29,78,108,78,239,8901,283,-45,328,195,19,230,-10,430,48,26,18,138,82,117,91,0.277208707,4.242817708,2,sandy grassland,dry,NA,R11,R1,azonal,sandy,277,5
6,UAS42SE,UAS42,SE,NS,DSh,MZ,02.06.2021,46.56668,32.977112,0.5,SE,0,21,15,10,-0.152703645,4,80,80,80,80,80,80,0,18,3,16,0,0,2,0,0,100,64,NA,14,14,4,7,14,10.6,4.774934555,66,slope,sandy,0,0,0,0,1,NA,0,"abandonment now, pioneer dune vegetation after intensive disturbance (military polygon), disturbance by rodents, invasion of Corynephorus canescens",78.5,0.1,0.127388535,sand,NA,95,2.3,2.7,7.48,NA,52.2,0.0581,NA,0.142,NA,0.118333333,NA,0.108,0.1296,NA,NA,NA,NA,NA,NA,21.05,3,18.05,0,0,20,38,28,78,108,78,239,8901,283,-45,328,195,19,230,-10,430,48,26,18,138,82,117,91,0.275796178,4.244987725,3,sandy grassland,dry,NA,R11,R1,azonal,sandy,277,5
6,UAS43NW,UAS43,NW,NS,IM,MZ,31.05.2021,46.45818,31.95658,2,NW,0,3,0,0,0,6.5,76,76,80,76,78,77.2,1.788854382,90,0,40,80,0,80,0,0,100,0,NA,4.5,2.5,8,9,2,5.2,3.17411405,40,slope of a dune,sandy,0,0,0,0,1,NA,0,abandonment,72.4,0.7,0.966850829,sand,NA,95,4.98,0.02,6.95,NA,63.7,0.1913,NA,0.654,NA,0.545,NA,0.54,0.648,NA,NA,NA,NA,NA,NA,108.71,0,29.21,79.5,0,27,37,30,73,110,67,216,8667,274,-35,309,194,23,230,-4,394,42,21,19,120,77,105,90,0,0.091015756,0,sandy grassland,dry,NA,R11,R1,azonal,sandy,285,6
6,UAS43SE,UAS43,SE,OB,DV,MZ,31.05.2021,46.45807,31.95673,0.6,SE,0,3,0,2,-0.024692713,2,7,12,13,15,5,10.4,4.219004622,90,0,35,80,0,15,0,0,100,0,NA,69,61,61,78,66,67,7.03562364,73,slope of a dune,sandy,0,0,0,0,1,NA,0,abandonment,58.7,0.4,0.681431005,sand,NA,94.5,5.48,0.02,6.84,NA,50.4,0.1477,NA,0.424,NA,0.353333333,NA,0.336,0.4032,NA,NA,NA,NA,NA,NA,120.881,0,38.781,82.1,0,27,37,30,73,110,67,216,8667,274,-35,309,194,23,230,-4,394,42,21,19,120,77,105,90,0,0.091122672,0,sandy grassland,dry,NA,R11,R1,azonal,sandy,285,6
6,UAS44NW,UAS44,NW,ChO,KK,MZ,31.05.2021,46.456817,31.971544,10,NW,0,1,0,0,0,15,78,68,72,63,71,70.4,5.504543578,80,0,60,40,0,15,0,0,100,0,NA,25,43,13,12,7,20,14.45683229,79,flat area,sandy,0,0,0,0,1,NA,0,abandonment,76.1,1,1.314060447,loamy sand,NA,80,20,0,6.86,NA,81.2,0.2386,NA,0.827,NA,0.689166667,NA,0.684,0.8208,NA,NA,NA,NA,NA,NA,88.761,0,53.621,35.14,0,23,38,31,74,110,67,216,8671,275,-35,309,194,23,230,-4,393,42,21,19,120,77,105,90,0,0.093534845,0,sandy grassland,dry,NA,R11,R1,azonal,sandy,285,6
6,UAS44SE,UAS44,SE,MZ,OU,MZ,31.05.2021,46.456643,31.971647,0,SE,0,1,0,0,0,9,79,74,77,77,76,76.6,1.816590212,70,0,60,40,0,70,0,0,100,0,NA,43,22,12,15,1.5,18.7,15.458007630000001,81,flat area,sandy,0,0,0,0,1,NA,0,abandonment,99.4,0.7,0.704225352,loamy sand,NA,82,18,0,6.83,NA,75.3,0.3354,NA,1.077,NA,0.8975,NA,0.876,1.0512,NA,NA,NA,NA,NA,NA,103.06,0,60.93,42.12,0,23,38,31,74,110,67,216,8671,275,-35,309,194,23,230,-4,393,42,21,19,120,77,105,90,0,0.092577007,0.01,sandy grassland,dry,NA,R11,R1,azonal,sandy,285,6
6,UAS45NW,UAS45,NW,NS,IM,MZ,31.05.2021,46.44494,32.11914,aver,NW,0,7,145,5,0.015192247,12,64,53,58,59,84.5,63.7,12.26580613,80,0,40,65,0,15,0,0,100,0,NA,5,16,6,75,70,34.4,35.08988458,99,flat slope,sandy,0,0,0,0,1,NA,0,abandonment,89.2,1,1.121076233,sand,NA,95,5,0,6.72,NA,90.5,0.1377,NA,0.382,NA,0.318333333,NA,0.3,0.36,NA,NA,NA,NA,NA,NA,116.9,0,51.09,65.81,0,24,36,25,75,110,68,218,8688,275,-36,311,194,22,230,-5,408,44,23,18,126,80,109,92,0,0.00163382,0,sandy grassland,dry,NA,R11,R1,azonal,sandy,0,4
6,UAS45SE,UAS45,SE,ID,JD,MZ,31.05.2021,46.44483,32.11927,aver,SE,0,5,320,7,-0.01070138,16,54,62,52,54,64,57.2,5.403702434,75,0,45,40,0,15,0,0,100,0,NA,20,2.5,0.5,5,7.5,7.1,7.676262111,77,slope of a dune,sandy,0,0,0,0,1,NA,0,abandonment,54.5,0.5,0.917431193,sand,NA,93.5,6.5,0,7.19,NA,85,0.1431,NA,0.409,NA,0.340833333,NA,0.324,0.3888,NA,NA,NA,NA,NA,NA,105.679,0,54.079,51.6,0,24,36,25,75,110,68,218,8688,275,-36,311,194,22,230,-5,408,44,23,18,126,80,109,92,0,0.001638002,0.01,sandy grassland,dry,NA,R11,R1,azonal,sandy,0,4
6,UAS46NW,UAS46,NW,ID,JD,MZ,02.06.2021,46.61141,32.85778,aver,NW,0,13,150,3,0.013564131,5,31,38,35,35,35,34.8,2.48997992,70,0.5,30,45,0,5,0,0,100,60,NA,0.5,15,6,0,5,5.3,6.037383539,66,NA,sandy,0,0,0,0,1,NA,0,abandonment,89.8,0.5,0.556792873,sand,NA,99,0.98,0.02,6.97,NA,64.4,0.1249,NA,0.326,NA,0.271666667,NA,0.252,0.3024,NA,NA,NA,NA,NA,NA,78.848,0.5,32.298,46.05,0,15,39,29,72,107,78,239,8914,283,-45,328,225,19,230,-11,431,49,26,19,141,82,118,91,1.272147865,2.277118297,0.5,sandy grassland,dry,NA,R11,R1,azonal,sandy,363,17
6,UAS46SE,UAS46,SE,MZ,IM,MZ,02.06.2021,46.61128,32.85786,aver,SE,0,7,273,1,0.011679718,3,41,40,40.5,43,38,40.5,1.802775638,65,0,45,50,0,5,0,0,100,0,NA,16,9,4,0,6,7,6,67,draw depression behind sandy dunes,sandy,0,0,0,0,1,NA,0,abandonment,96.1,0.4,0.416233091,sand,NA,99,0.98,0.02,7.35,NA,52.1,0.0786,NA,0.227,NA,0.189166667,NA,0.18,0.216,NA,NA,NA,NA,NA,NA,92.78,4,48.68,40.1,0,15,39,29,72,107,78,239,8914,283,-45,328,225,19,230,-11,431,49,26,19,141,82,118,91,1.275399361,2.276613151,4,sandy grassland,dry,NA,R11,R1,azonal,sandy,363,17
6,UAS47NW,UAS47,NW,ID,JD,MZ,02.06.2021,46.61261,32.85774,aver,NW,0,8,55,2,-0.034390245,2,39,42,43,49,49,44.4,4.449719092,92,0,35,85,0,90,0,0,100,0,NA,8,13,7.5,19,6,10.7,5.333854141,70,slope near botton,sandy,0,0,0,0,1,NA,0,abandonment,79.4,0.8,1.007556675,sand,NA,92,7.92,0.08,7.85,NA,84.4,0.109,NA,0.293,NA,0.244166667,NA,0.228,0.2736,NA,NA,NA,NA,NA,NA,123.533,0,37.033,86.5,0,17,38,28,73,107,78,239,8914,283,-45,328,225,19,230,-11,431,49,26,19,141,82,118,91,1.274183216,2.293156282,0,mesic hemipsammophytic grassland,dry,NA,R11,R1,azonal,sandy,363,17
6,UAS47SE,UAS47,SE,MZ,IM,MZ,02.06.2021,46.6125,32.85783,aver,SE,0,12,10,4,-0.057280691,2,42,34,37,38,39,38,2.915475947,85,0,75,45,0.1,95,0,0,100,0,NA,7.5,15.5,25,14,11,14.6,6.5707686,64,slope to lake,sandy,0,0,0,0,1,NA,0,abandonment,79,1,1.265822785,sand,NA,93,6.96,0.04,6.81,NA,93.2,0.1308,NA,0.438,NA,0.365,NA,0.36,0.432,NA,NA,NA,NA,NA,NA,150.34,0,106.34,44,0,17,38,28,73,107,78,239,8914,283,-45,328,225,19,230,-11,431,49,26,19,141,82,118,91,1.270926518,2.25878268,0,mesic hemipsammophytic grassland,dry,NA,R11,R1,azonal,sandy,363,17
6,UAS48NW,UAS48,NW,OK,"IM, NS",MZ,01.06.2021,46.41227,32.83047,aver,NW,0,6,130,4,-0.006094523,10,80,87,80,80,80,81.4,3.130495168,90,0,80,40,0,40,0,0,100,0,NA,8,17,5.5,8,15,10.7,4.994997497,68,Upper slope,sandy,0,0,0,0,1,NA,0,abandonment,112.1,0.9,0.802854594,sand,NA,89.5,6,4.5,7.91,NA,73.5,0.1544,NA,0.392,NA,0.326666667,NA,0.3,0.36,NA,NA,NA,NA,NA,NA,137.32,0,97.32,40,0,19,34,25,74,109,72,227,8765,279,-39,318,225,21,230,-7,416,45,26,18,131,81,111,88,0,0,0,hemipsammophytic steppe,dry,NA,R11,R1,azonal,sandy,182,11
6,UAS48SE,UAS48,SE,JD,ID,MZ,01.06.2021,46.41217,32.83058,aver,SE,0,18,125,5,-0.015192247,7,86,86,79,86,86,84.6,3.130495168,85,0,82,5,0,85,0,0,100,0,NA,13,10,16,19,16,14.8,3.420526275,75,NA,sandy,0,0,0,0,1,NA,0,abandonment,76.3,0.6,0.786369594,sand,NA,89,6.5,4.5,6.81,NA,87.6,0.1635,NA,0.278,NA,0.231666667,NA,0.18,0.216,NA,NA,NA,NA,NA,NA,93.672,0,88.461,5.211,0,19,34,25,74,109,72,227,8765,279,-39,318,225,21,230,-7,416,45,26,18,131,81,111,88,0,0,0,hemipsammophytic steppe,dry,NA,R11,R1,azonal,sandy,182,11
6,UAS49NW,UAS49,NW,NS,DSh,MZ,02.06.2021,46.566937,32.977072,0.5,NW,0,9,40,3,-0.052208352,25,80,80,75,75,75,77,2.738612788,30,0,20,15,0.1,2,0,0,99.9,0,NA,11,11,6.5,3,2,6.7,4.266145802,38,down slope,sandy,0,0,0,0,1,NA,0,"abandonment now, pioneer dune vegetation after intensive disturbance (military polygon), disturbance by rodents, invasion of Corynephorus canescens",113.2,0.4,0.35335689,sand,NA,99,0.6,0.4,7.05,NA,56.1,0.0704,NA,0.234,NA,0.195,NA,0.192,0.2304,NA,NA,NA,NA,NA,NA,34.83,0,21.51,13.32,0,20,38,28,78,108,78,239,8901,283,-45,328,195,19,230,-10,430,48,26,18,138,82,117,91,0.276677316,4.210919129,0,sandy grassland,dry,NA,R11,R1,azonal,sandy,277,5
6,UAS49SE,UAS49,SE,RG,RG,MZ,02.06.2021,46.566855,32.977207,0.6,SE,0,15,90,2,-0.024692713,0,64,68,72,68,67,67.8,2.863564213,27,0,20,10,0,2,0,0,100,0,NA,1,1,4,6,6.5,3.7,2.636285265,32,NA,sandy,0,0,0,0,1,NA,0,"abandonment now, pioneer dune vegetation after intensive disturbance (military polygon), disturbance by rodents, invasion of Corynephorus canescens",103,0.3,0.291262136,sand,NA,98,1.1,0.9,7.01,NA,51.2,0.0481,NA,0.076,NA,0.063333333,NA,0.048,0.0576,NA,NA,NA,NA,NA,NA,33.153,0,23.153,10,0,20,38,28,78,108,78,239,8901,283,-45,328,195,19,230,-10,430,48,26,18,138,82,117,91,0.273771538,4.207531723,0,sandy grassland,dry,NA,R11,R1,azonal,sandy,277,5
11,BS19005NW,BS19005,NW,"Dsh, DV","Dsh, DV",DSh,15.07.2019,46.838331,31.979077,0.1,NW,0,11,280,7,0.070426331,3,NA,NA,NA,NA,NA,NA,NA,75,2,70,6,0,55,0,0,100,75,NA,NA,NA,NA,NA,NA,NA,NA,116,alluvial terrace,sandy,0,0,0,0,1,0,0,abandoned,NA,NA,NA,NA,NA,NA,NA,NA,8,5.6,NA,4.268425084,NA,0.512436257,NA,NA,NA,NA,1.147346214,NA,1.978183128,NA,14.09674235,140.9674235,1.877055886,92.42,2,84.32,6.1,0,18,42,28,72,106,79,242,8934,280,-48,328,194,18,228,-13,425,52,22,23,144,79,124,90,22.625,28.16289979,3.05,sandy grassland,dry,Festucion beckeri,R11,R1,azonal,sandy,611,34
11,BS19005SE,BS19005,SE,"Dsh, DV","Dsh, DV",DSh,15.07.2019,46.83821,31.9792,3,SE,0,11,280,2,0.020029731,3,NA,NA,NA,NA,NA,NA,NA,70,0.3,65,10,0.1,40,0,0,100,60,NA,NA,NA,NA,NA,NA,NA,NA,97,alluvial terrace,sandy,0,0,0,0,1,0,0,abandoned,NA,NA,NA,NA,NA,NA,NA,NA,7.5,7.4,NA,3.093870797,NA,0.371427761,NA,NA,NA,NA,1.263436201,NA,2.178338278,NA,3.543424318,35.43424318,1.360541248,98.713,0.3,87.813,10.6,0,20,38,25,71,106,79,242,8934,280,-48,328,194,18,228,-13,425,52,22,23,144,79,124,90,22.48013245,28.16462895,2.3,sandy grassland,dry,Festucion beckeri,R11,R1,azonal,sandy,611,34
11,BS19023NW,BS19023,NW,"Dsh, DV","Dsh, DV",DSh,17.07.2019,47.013706,32.097061,0.3,NW,0,30,-1,0,0,3,NA,NA,NA,NA,NA,NA,NA,75,0,65,20,0,30,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,76,alluvial terrace,sandy,0,1,0,0,0,0,1,grazing (low),NA,NA,NA,NA,NA,NA,NA,NA,7.4,6.2,NA,4.166289289,NA,0.500174572,NA,NA,NA,NA,0.910538305,NA,1.569893629,NA,5.649851632,56.49851632,1.832141288,98.07,0,78.07,20,0,27,35,29,69,104,82,247,9026,281,-52,333,194,15,226,-16,428,54,23,23,151,81,123,89,20.59872611,27.88739891,0,sandy grassland,dry,Festucion beckeri,R11,R1,azonal,sandy,627,18
11,BS19023SE,BS19023,SE,"Dsh, DV","Dsh, DV",DSh,17.07.2019,47.01363,32.09722,0.1,SE,0,30,-1,0,0,4,NA,NA,NA,NA,NA,NA,NA,70,0,55,15,0,40,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,99,alluvial terrace,sandy,0,1,0,0,0,0,1,grazing (low),NA,NA,NA,NA,NA,NA,NA,NA,8.2,7.3,NA,3.468449666,NA,0.416396992,NA,NA,NA,NA,0.49387855,NA,0.851514742,NA,14.25149701,142.5149701,1.525263705,85.21,0,70.21,15,0,27,35,29,69,104,82,247,9026,281,-52,333,194,15,226,-16,428,54,23,23,151,81,123,89,20.62372449,27.86711643,0,sandy grassland,dry,Festucion beckeri,R11,R1,azonal,sandy,627,18
11,BS19031NW,BS19031,NW,"Dsh, DV","Dsh, DV",DSh,18.07.2019,46.80219,31.95576,2,NW,0,11,-1,0,0,7,NA,NA,NA,NA,NA,NA,NA,80,0,60,40,0,20,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,110,"alluvial terrace, slope of the dune",sandy,0,1,0,0,0,0,1,grazing (low),NA,NA,NA,NA,NA,NA,NA,NA,7.3,6.9,NA,3.7851342,NA,0.454415847,NA,NA,NA,NA,1.168625667,NA,2.014871839,NA,2.86746988,28.6746988,1.664526913,114.91,0,74.91,40,0,20,40,29,75,107,78,240,8915,280,-46,327,195,129,228,-12,416,50,21,23,140,78,119,89,32.98412698,14.09131633,0,sandy grassland,dry,Festucion beckeri,R11,R1,azonal,sandy,573,21
11,BS19031SE,BS19031,SE,"Dsh, DV","Dsh, DV",DSh,18.07.2019,46.802053,31.955884,0.1,SE,0,11,-1,0,0,2,NA,NA,NA,NA,NA,NA,NA,85,0,62,70,0,20,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,96,"alluvial terrace, slope of the dune",sandy,0,1,0,0,0,0,1,grazing (low),NA,NA,NA,NA,NA,NA,NA,NA,7.1,6.2,NA,2.647279447,NA,0.317813232,NA,NA,NA,NA,0.681491103,NA,1.17498466,NA,8.25433526,82.5433526,1.164151032,148.57,0,77.57,71,0,20,40,29,75,107,78,240,8915,280,-46,327,195,129,228,-12,416,50,21,23,140,78,119,89,32.90333919,14.06224209,0,sandy grassland,dry,Festucion beckeri,R11,R1,azonal,sandy,573,21
11,BS19032NW,BS19032,NW,"Dsh, DV","Dsh, DV",DSh,19.07.2019,47.908715,30.62159,0.6,NW,0,79,-1,0,0,3,NA,NA,NA,NA,NA,NA,NA,65,1,65,3,0,20,0,0,100,85,NA,NA,NA,NA,NA,NA,NA,NA,37,alluvial terrace,sandy,0,1,0,0,0,0,2,grazing (average),NA,NA,NA,NA,NA,NA,NA,NA,7.4,7.1,NA,2.93866959,NA,0.352795426,NA,NA,NA,NA,1.383633451,NA,2.385574915,NA,3.611532625,36.11532625,1.292290937,86.2,1,82.2,2.9,0,27,34,20,68,97,79,244,8954,270,-56,325,214,118,216,-22,487,66,26,30,195,89,164,98,1.395393474,4.507973829,1.5,sandy grassland,dry,Festucion beckeri,R11,R1,azonal,sandy,431,13
11,BS19032SE,BS19032,SE,"Dsh, DV","Dsh, DV",DSh,19.07.2019,47.908626,30.621701,0.2,SE,0,79,160,2,0.014758155,5,NA,NA,NA,NA,NA,NA,NA,55,0,55,2,0,15,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,22,alluvial terrace,sandy,0,1,0,0,0,0,2,grazing (average),NA,NA,NA,NA,NA,NA,NA,NA,6.9,6.2,NA,3.992836077,NA,0.479351033,NA,NA,NA,NA,0.905444009,NA,1.56111036,NA,6.394029851,63.94029851,1.75586459,57.901,0,55.901,2,0,27,34,20,68,97,79,244,8954,270,-56,325,214,118,216,-22,487,66,26,30,195,89,164,98,1.398076923,4.504444672,0,sandy grassland,dry,Festucion beckeri,R11,R1,azonal,sandy,431,13
11,BS19048NW,BS19048,NW,"Dsh, DV","Dsh, DV",DSh,20.07.2019,48.120077,30.072378,1.5,NW,0,105,-1,0,0,4,NA,NA,NA,NA,NA,NA,NA,80,0,35,55,0,65,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,57,alluvial terrace,sandy,0,0,0,0,1,0,0,"abandoned, near artificial forestation (Pinus sylvestris)",NA,NA,NA,NA,NA,NA,NA,NA,7.6,6.2,NA,4.626054593,NA,0.55537067,NA,NA,NA,NA,1.096661597,NA,1.890795857,NA,10.05633803,100.5633803,2.034324799,97.85,0,42.7,55.15,0,18,37,21,67,96,77,241,8885,266,-55,321,212,12,213,-22,537,75,28,34,222,94,191,102,27.08184143,8.732652018,0,sandy grassland,dry,Festucion beckeri,R11,R1,azonal,sandy,658,17
11,BS19048SE,BS19048,SE,"Dsh, DV","Dsh, DV",DSh,20.07.2019,48.11999,30.07246,2,SE,0,105,-1,0,0,6,NA,NA,NA,NA,NA,NA,NA,60,0,35,40,0.1,50,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,65,alluvial terrace,sandy,0,0,0,0,1,0,0,"abandoned, near artificial forestation (Pinus sylvestris)",NA,NA,NA,NA,NA,NA,NA,NA,5.7,4.7,NA,4.066777486,NA,0.488227904,NA,NA,NA,NA,0.622654535,NA,1.073542302,NA,5.700598802,57.00598802,1.788380601,74.21,0,36.11,38.1,0,18,40,18,66,96,77,241,8885,266,-55,321,212,12,213,-22,537,75,28,34,222,94,191,102,26.99295324,8.730765301,0,sandy grassland,dry,Festucion beckeri,R11,R1,azonal,sandy,658,17
11,SB20152NW,SB20152,NW,"Dsh, DV","Dsh, DV",DSh,18.07.2020,47.270861,31.777899,0.1,NW,0,15,-1,0,0,2,22,18,16,20,21,19.4,2.408318916,80,0,55,60,0,5,0,0,100,0,0,10,15,10,8,9,10.4,2.701851217,47,alluvial sand,sandy,0,1,0,1,0,0,2,"average grazing (goats), disturbed (arable for forestation before)",NA,NA,NA,NA,NA,NA,NA,NA,7.5,7,NA,2.532180341,NA,0.303995265,NA,NA,NA,NA,1.172293431,NA,2.021195571,NA,4.296890672,42.96890672,1.11353577,122.471,0,62.471,60,0,29,33,26,72,102,84,250,9068,280,-55,335,221,123,224,-19,437,58,22,27,160,79,137,89,21.42610365,10.29131767,0,sandy grassland,dry,Festucion beckeri,R11,R1,azonal,sandy,596,17
11,SB20152SE,SB20152,SE,"Dsh, DV","Dsh, DV",DSh,18.07.2020,47.270771,31.77801,0.8,SE,0,15,-1,0,0,3,22,24,25,31,23,25,3.535533906,85,0,60,70,0,10,0,0,100,0,0,9,12,18,15,12,13.2,3.420526275,NA,alluvial sand,sandy,0,1,0,1,0,0,2,"average grazing (goats), disturbed (arable for forestation before)",NA,NA,NA,NA,NA,NA,NA,NA,8.5,6,NA,4.117800197,NA,0.494353322,NA,NA,NA,NA,0.990416878,NA,1.707615306,NA,10.73146293,107.31462929999999,1.810818029,137.633,0,67.633,70,0,29,33,26,72,102,84,250,9068,280,-55,335,221,123,224,-19,437,58,22,27,160,79,137,89,21.34544296,10.28187027,0,sandy grassland,dry,Festucion beckeri,R11,R1,azonal,sandy,596,17
11,SB20178NW,SB20178,NW,"Dsh, DV, VS","Dsh, DV, VS",DSh,25.07.2020,47.315499,31.684017,0.1,NW,0,13,-1,0,0,7,76,78,73,60,69,71.2,7.120393248,80,2,50,65,3,35,0,0,100,55,NA,32,24,45,28,13,28.4,11.6747591,87,alluvial sand,sandy,0,0,0,1,1,0,0,"evidence of former ploughing and forestation, forestation was fired, near artificial forestation (Pinus sylvestris)",NA,NA,NA,NA,NA,NA,NA,NA,7.6,7.4,NA,4.850997861,NA,0.582375733,NA,NA,NA,NA,2.138933634,NA,3.687816611,NA,16.36472347,163.6472347,2.133244442,128.113,2,56.013,70.1,0,25,32,17,67,102,84,251,9070,280,-55,335,221,123,224,-19,453,58,22,26,162,80,142,96,0.677316294,1.344922794,5,sandy grassland,dry,Festucion beckeri,R11,R1,azonal,sandy,662,12
11,SB20178SE,SB20178,SE,"Dsh, DV, VS","Dsh, DV, VS",DSh,25.07.2020,47.315459,31.68419,1,SE,0,13,-1,0,0,5.5,80,64,68,55,62,65.8,9.230384607,80,0,45,60,5,20,0,0,100,0,0,10,19,12,6,10,11.4,4.774934555,77,alluvial sand,sandy,0,0,0,1,1,0,0,"evidence of former ploughing and forestation, forestation was fired, near artificial forestation (Pinus sylvestris)",NA,NA,NA,NA,NA,NA,NA,NA,7.6,7.1,NA,4.044510411,NA,0.48555468,NA,NA,NA,NA,0.720842824,NA,1.242832456,NA,5.775530839,57.75530839,1.778588571,104.77,0,46.67,58.1,0,25,32,17,67,102,84,251,9070,280,-55,335,221,123,224,-19,453,58,22,26,162,80,142,96,0.687460216,1.35674071,0,sandy grassland,dry,Festucion beckeri,R11,R1,azonal,sandy,662,12
